TaxonConceptID;AcceptedName;Basionym;Parent;Level;ViewID
51900;51900;;55834;species;1
51901;51901;;55493;species;1
51902;51902;;51278;variety;1
51903;51903;;55802;species;1
51904;51904;;55494;species;1
51906;51906;;54905;species;1
51907;51907;;54909;species;1
51908;51908;;50239;subspecies;1
51909;51909;;54912;species;1
51910;51910;;54912;species;1
51911;51911;;55163;species;1
51912;51912;;54917;species;1
51914;51914;;50368;variety;1
51915;51915;;55185;species;1
51916;51916;;55451;species;1
51917;51917;;55439;species;1
51918;51918;;54959;species;1
51919;51919;;55068;species;1
51921;51921;;55144;species;1
51922;51922;;55091;species;1
51923;51923;;50258;subspecies;1
51924;51924;;501;variety;1
51925;51925;;55022;species;1
51926;51926;;55029;species;1
51928;51928;;55495;species;1
51929;51929;;55835;species;1
51930;51930;;55379;species;1
51931;51931;;55442;species;1
51932;51932;;55442;species;1
51933;51933;;54845;species;1
51934;51934;;55496;species;1
51935;51935;;54854;species;1
51936;51936;;55400;species;1
51939;51939;;55422;species;1
51940;51940;;54788;species;1
51941;51941;;167;subspecies;1
51942;51942;;55105;species;1
51943;51943;;54889;species;1
51944;51944;;54779;species;1
51945;51945;;54819;species;1
51946;51946;;54875;species;1
51947;51947;;55236;species;1
51948;51948;;54897;species;1
51949;51949;;54967;species;1
51950;51950;;54796;species;1
51951;51951;;55022;species;1
51952;51952;;55714;species;1
51953;51953;;54845;species;1
51954;51954;;54941;species;1
51955;51955;;54961;species;1
51956;51956;;54909;species;1
51957;51957;;54991;species;1
51958;51958;;54794;species;1
51959;51959;;54961;species;1
51960;51960;;55497;species;1
51961;51961;;55836;species;1
51962;51962;;55038;species;1
51963;51963;;54879;species;1
51964;51964;;54862;species;1
51965;51965;;55494;species;1
51966;51966;;54956;species;1
51967;51967;;54885;species;1
51968;51968;;55498;species;1
51969;51969;;55499;species;1
51970;51970;;54880;species;1
51971;51971;;54868;species;1
51972;51972;;54879;species;1
51973;51973;;55500;species;1
51974;51974;;54782;species;1
51975;51975;;54758;species;1
51976;51976;;55501;species;1
51977;51977;;54971;species;1
51978;51978;;55837;species;1
51979;51979;;54862;species;1
51980;51980;;55011;species;1
51981;51981;;54972;species;1
51982;51982;;54782;species;1
51983;51983;;54859;species;1
51984;51984;;54919;species;1
51985;51985;;55838;species;1
51986;51986;;55011;species;1
51987;51987;;54859;species;1
51988;51988;;55839;species;1
51989;51989;;55231;species;1
51990;51990;;54875;species;1
51991;51991;;55480;species;1
51992;51992;;54962;species;1
51993;51993;;54888;species;1
51994;51994;;55502;species;1
51995;51995;;54888;species;1
51996;51996;;54971;species;1
51998;51998;;62;subspecies;1
52004;52004;;51996;subspecies;1
52010;52010;;50323;subspecies;1
52011;52011;;55503;species;1
52012;52012;;55126;species;1
52013;52013;;55504;species;1
52014;52014;;55504;species;1
52015;52015;;55095;species;1
52016;52016;;55505;species;1
52019;52019;;55840;species;1
52021;52021;;55318;species;1
52022;52022;;50320;subspecies;1
52023;52023;;55251;species;1
52024;52024;;50562;subspecies;1
52025;52025;;55225;species;1
52026;52026;;55506;species;1
52027;52027;;54824;species;1
52028;52028;;55841;species;1
52029;52029;;55248;species;1
52030;52030;;55163;species;1
52031;52031;;54917;species;1
52032;52032;;55117;species;1
52033;52033;;55842;species;1
52034;52034;;52012;variety;1
52035;52035;;55249;species;1
52036;52036;;55106;species;1
52037;52037;;55843;species;1
52038;52038;;50524;variety;1
52040;52040;;54802;species;1
52041;52041;;55075;species;1
52042;52042;;54845;species;1
52043;52043;;55394;species;1
52044;52044;;55157;species;1
52046;52046;;55507;species;1
52047;52047;;55508;species;1
52048;52048;;55509;species;1
52049;52049;;55179;species;1
52050;52050;;55479;species;1
52051;52051;;55844;species;1
52052;52052;;55399;species;1
52053;52053;;55142;species;1
52054;52054;;55510;species;1
52055;52055;;54782;species;1
52056;52056;;54932;species;1
52057;52057;;55845;species;1
52058;52058;;55116;species;1
52059;52059;;55082;species;1
52060;52060;;55423;species;1
52061;52061;;55156;species;1
52062;52062;;54769;species;1
52064;52064;;55415;species;1
52066;52066;;55091;species;1
52067;52067;;55237;species;1
52068;52068;;55230;species;1
52069;52069;;54914;species;1
52070;52070;;55159;species;1
52071;52071;;55152;species;1
52072;52072;;55112;species;1
52073;52073;;55511;species;1
52074;52074;;55088;species;1
52075;52075;;55235;species;1
52076;52076;;55846;species;1
52077;52077;;55123;species;1
52078;52078;;55015;species;1
52079;52079;;55112;species;1
52080;52080;;50603;variety;1
52081;52081;;482;variety;1
52082;52082;;55439;species;1
52084;52084;;55286;species;1
52085;52085;;55847;species;1
52086;52086;;55788;species;1
52087;52087;;55512;species;1
52090;52090;;55431;species;1
52092;52092;;55044;species;1
52095;52095;;54912;species;1
52096;52096;;55156;species;1
52097;52097;;54909;species;1
52098;52098;;54909;species;1
52101;52101;;55824;species;1
52103;52103;;54940;species;1
52104;52104;;54796;species;1
52105;52105;;51392;subspecies;1
52107;52107;;55848;species;1
52110;52110;;51509;variety;1
52112;52112;;55849;species;1
52114;52114;;54875;species;1
52115;52115;;55850;species;1
52119;52119;;55068;species;1
52121;52121;;54909;species;1
52122;52122;;55700;species;1
52123;52123;;54956;species;1
52124;52124;;55047;species;1
52127;52127;;55851;species;1
52129;52129;;55852;species;1
52130;52130;;54862;species;1
52131;52131;;54938;species;1
52132;52132;;55853;species;1
52134;52134;;55513;species;1
52136;52136;;50673;variety;1
52138;52138;;564;variety;1
52141;52141;;55289;species;1
52143;52143;;55273;species;1
52147;52147;;55514;species;1
52148;52148;;54912;species;1
52150;52150;;55515;species;1
52151;52151;;55315;species;1
52153;52153;;55038;species;1
52155;52155;;54877;species;1
52157;52157;;55386;species;1
52158;52158;;54894;species;1
52159;52159;;54845;species;1
52160;52160;;54853;species;1
52162;52162;;55516;species;1
52163;52163;;55286;species;1
52164;52164;;55517;species;1
52165;52165;;54912;species;1
52166;52166;;55015;species;1
52167;52167;;54761;species;1
52169;52169;;55309;species;1
52171;52171;;55286;species;1
52172;52172;;55518;species;1
52175;52175;;55519;species;1
52176;52176;;50287;variety;1
52178;52178;;54917;species;1
52179;52179;;54864;species;1
52180;52180;;54827;species;1
52181;52181;;54824;species;1
52182;52182;;54829;species;1
52183;52183;;54765;species;1
52185;52185;;54923;species;1
52187;52187;;55854;species;1
52190;52190;;54852;species;1
52191;52191;;54959;species;1
52192;52192;;54871;species;1
52193;52193;;54859;species;1
52194;52194;;55044;species;1
52195;52195;;55087;species;1
52196;52196;;54845;species;1
52197;52197;;55520;species;1
52198;52198;;55448;species;1
52199;52199;;55521;species;1
52200;52200;;54838;species;1
52201;52201;;55805;species;1
52202;52202;;55409;species;1
52203;52203;;54900;species;1
52204;52204;;55855;species;1
52205;52205;;55391;species;1
52206;52206;;55478;species;1
52207;52207;;55522;species;1
52208;52208;;55856;species;1
52209;52209;;8;subspecies;1
52210;52210;;54755;species;1
52211;52211;;55399;species;1
52212;52212;;55189;species;1
52213;52213;;55189;species;1
52214;52214;;55189;species;1
52215;52215;;10;subspecies;1
52216;52216;;51615;subspecies;1
52217;52217;;55098;species;1
52218;52218;;54755;species;1
52219;52219;;55397;species;1
52220;52220;;54913;species;1
52221;52221;;54754;species;1
52222;52222;;55068;species;1
52224;52224;;54862;species;1
52225;52225;;55523;species;1
52226;52226;;54859;species;1
52227;52227;;55524;species;1
52228;52228;;55018;species;1
52229;52229;;54838;species;1
52230;52230;;54963;species;1
52231;52231;;55320;species;1
52233;52233;;55091;species;1
52235;52235;;55712;species;1
52237;52237;;54956;species;1
52238;52238;;54828;species;1
52239;52239;;55525;species;1
52241;52241;;55012;species;1
52242;52242;;54913;species;1
52243;52243;;55109;species;1
52244;52244;;55526;species;1
52247;52247;;54912;species;1
52248;52248;;55528;species;1
52249;52249;;54913;species;1
52250;52250;;55051;species;1
52251;52251;;55857;species;1
52254;52254;;54972;species;1
52255;52255;;55196;species;1
52257;52257;;55087;species;1
52258;52258;;55858;species;1
52259;52259;;54859;species;1
52260;52260;;55280;species;1
52261;52261;;55529;species;1
52262;52262;;55530;species;1
52263;52263;;55531;species;1
52264;52264;;55532;species;1
52265;52265;;55015;species;1
52266;52266;;55199;species;1
52268;52268;;55533;species;1
52269;52269;;52394;variety;1
52270;52270;;52011;variety;1
52272;52272;;55535;species;1
52274;52274;;54884;species;1
52275;52275;;55488;species;1
52276;52276;;55859;species;1
52277;52277;;55860;species;1
52278;52278;;55511;species;1
52279;52279;;55406;species;1
52280;52280;;55536;species;1
52281;52281;;54765;species;1
52282;52282;;55386;species;1
52283;52283;;55537;species;1
52285;52285;;54913;species;1
52286;52286;;54884;species;1
52287;52287;;55794;species;1
52288;52288;;55438;species;1
52289;52289;;55861;species;1
52290;52290;;55538;species;1
52291;52291;;55539;species;1
52292;52292;;55862;species;1
52294;52294;;55540;species;1
52295;52295;;53532;variety;1
52297;52297;;55541;species;1
52298;52298;;55171;species;1
52299;52299;;53541;variety;1
52300;52300;;54798;species;1
52301;52301;;55542;species;1
52302;52302;;55480;species;1
52304;52304;;55445;species;1
52306;52306;;54928;species;1
52308;52308;;55451;species;1
52309;52309;;55047;species;1
52310;52310;;54881;species;1
52312;52312;;54814;species;1
52314;52314;;55543;species;1
52315;52315;;54806;species;1
52316;52316;;54755;species;1
52317;52317;;54838;species;1
52318;52318;;54765;species;1
52320;52320;;54775;species;1
52322;52322;;54761;species;1
52323;52323;;54761;species;1
52324;52324;;55544;species;1
52325;52325;;54842;species;1
52326;52326;;55061;species;1
52327;52327;;54967;species;1
52328;52328;;55295;species;1
52329;52329;;55044;species;1
52331;52331;;55295;species;1
52332;52332;;54954;species;1
52334;52334;;55545;species;1
52335;52335;;55546;species;1
52336;52336;;55547;species;1
52337;52337;;55547;species;1
52339;52339;;55548;species;1
52340;52340;;54853;species;1
52342;52342;;55549;species;1
52343;52343;;55550;species;1
52344;52344;;55551;species;1
52345;52345;;54856;species;1
52346;52346;;55552;species;1
52347;52347;;55553;species;1
52349;52349;;55554;species;1
52350;52350;;55555;species;1
52351;52351;;55863;species;1
52352;52352;;55556;species;1
52353;52353;;54972;species;1
52354;52354;;55424;species;1
52356;52356;;52260;variety;1
52357;52357;;54875;species;1
52359;52359;;55557;species;1
52360;52360;;55864;species;1
52361;52361;;55558;species;1
52362;52362;;55022;species;1
52363;52363;;55559;species;1
52364;52364;;54956;species;1
52365;52365;;55559;species;1
52367;52367;;55560;species;1
52368;52368;;55561;species;1
52369;52369;;55562;species;1
52371;52371;;55712;species;1
52372;52372;;55284;species;1
52373;52373;;50142;variety;1
52374;52374;;54912;species;1
52375;52375;;55011;species;1
52377;52377;;54811;species;1
52378;52378;;54956;species;1
52379;52379;;54787;species;1
52380;52380;;55029;species;1
52381;52381;;55442;species;1
52382;52382;;55157;species;1
52383;52383;;55563;species;1
52385;52385;;54885;species;1
52387;52387;;54983;species;1
52388;52388;;55564;species;1
52389;52389;;54900;species;1
52390;52390;;55277;species;1
52391;52391;;55565;species;1
52392;52392;;55170;species;1
52393;52393;;55566;species;1
52394;52394;;55534;species;1
52395;52395;;55249;species;1
52396;52396;;54884;species;1
52397;52397;;55197;species;1
52398;52398;;55182;species;1
52400;52400;;55157;species;1
52401;52401;;55567;species;1
52402;52402;;55118;species;1
52403;52403;;55171;species;1
52404;52404;;55735;species;1
52405;52405;;55400;species;1
52406;52406;;55091;species;1
52408;52408;;55027;species;1
52409;52409;;55245;species;1
52410;52410;;55410;species;1
52411;52411;;55535;species;1
52412;52412;;55174;species;1
52413;52413;;55865;species;1
52414;52414;;55397;species;1
52416;52416;;55118;species;1
52417;52417;;55379;species;1
52418;52418;;55047;species;1
52419;52419;;55568;species;1
52420;52420;;55167;species;
52421;52421;;55569;species;1
52422;52422;;55528;species;1
52423;52423;;55362;species;1
52424;52424;;55473;species;1
52426;52426;;55570;species;1
52428;52428;;55428;species;1
52429;52429;;54912;species;1
52430;52430;;54912;species;1
52431;52431;;54859;species;1
52432;52432;;55571;species;1
52434;52434;;54801;species;1
52435;52435;;52260;variety;1
52436;52436;;54801;species;1
52437;52437;;54845;species;1
52438;52438;;54877;species;1
52439;52439;;54885;species;1
52441;52441;;55012;species;1
52442;52442;;55018;species;1
53351;53351;;147;variety;1
53353;53353;;55866;species;1
53355;53355;;55573;species;1
53357;53357;;54782;species;1
53359;53359;;55574;species;1
53360;53360;;55097;species;1
53361;53361;;54950;species;1
53362;53362;;55574;species;1
53364;53364;;55866;species;1
53366;53366;;55570;species;1
53368;53368;;54983;species;1
53369;53369;;55575;species;1
53377;53377;;55575;species;1
53378;53378;;54845;species;1
53379;53379;;54912;species;1
53380;53380;;54877;species;1
53383;53383;;54859;species;1
53385;53385;;55785;species;1
53387;53387;;54905;species;1
53390;53390;;55099;species;1
53391;53391;;55091;species;1
53396;53396;;54922;species;1
53398;53398;;55576;species;1
53400;53400;;55295;species;1
53402;53402;;55066;species;1
53404;53404;;55577;species;1
53405;53405;;55578;species;1
53406;53406;;54956;species;1
53407;53407;;55579;species;1
53408;53408;;54961;species;1
53409;53409;;432;form;1
53410;53410;;54905;species;1
53411;53411;;54824;species;1
53412;53412;;54862;species;1
53414;53414;;54905;species;1
53415;53415;;55580;species;1
53417;53417;;55581;species;1
53418;53418;;55104;species;1
53419;53419;;55755;species;1
53421;53421;;54913;species;1
53423;53423;;54912;species;1
53424;53424;;55087;species;1
53425;53425;;54962;species;1
53426;53426;;55547;species;1
53427;53427;;54911;species;1
53428;53428;;55022;species;1
53429;53429;;54943;species;1
53430;53430;;55582;species;1
53431;53431;;54819;species;1
53433;53433;;54771;species;1
53435;53435;;54871;species;1
53437;53437;;55015;species;1
53438;53438;;55289;species;1
53440;53440;;55712;species;1
53443;53443;;55029;species;1
53446;53446;;54896;species;1
53448;53448;;55281;species;1
53450;53450;;55008;species;1
53454;53454;;54796;species;1
53456;53456;;54923;species;1
53458;53458;;54845;species;1
53459;53459;;50741;variety;1
53461;53461;;54894;species;1
53462;53462;;55314;species;1
53464;53464;;54769;species;1
53466;53466;;51656;variety;1
53468;53468;;55583;species;1
53469;53469;;55485;species;1
53470;53470;;55584;species;1
53471;53471;;55867;species;1
53472;53472;;55585;species;1
53473;53473;;55579;species;1
53474;53474;;55268;species;1
53475;53475;;55055;species;1
53476;53476;;55579;species;1
53477;53477;;54954;species;1
53478;53478;;55295;species;1
53479;53479;;55586;species;1
53480;53480;;55587;species;1
53483;53483;;54961;species;1
53484;53484;;55589;species;1
53485;53485;;55590;species;1
53486;53486;;55868;species;1
53487;53487;;55257;species;1
53488;53488;;55591;species;1
53489;53489;;55295;species;1
53490;53490;;55592;species;1
53491;53491;;55559;species;1
53493;53493;;55593;species;1
53494;53494;;55295;species;1
53495;53495;;55869;species;1
53497;53497;;55579;species;1
53498;53498;;55594;species;1
53499;53499;;55580;species;1
53500;53500;;55579;species;1
53502;53502;;55579;species;1
53503;53503;;54888;species;1
53504;53504;;55547;species;1
53505;53505;;55580;species;1
53506;53506;;54885;species;1
53507;53507;;54956;species;1
53508;53508;;55595;species;1
53509;53509;;55596;species;1
53510;53510;;54871;species;1
53511;53511;;55566;species;1
53512;53512;;55191;species;1
53514;53514;;54787;species;1
53515;53515;;54928;species;1
53516;53516;;55870;species;1
53517;53517;;54761;species;1
53518;53518;;54991;species;1
53519;53519;;54853;species;1
53520;53520;;54991;species;1
53521;53521;;54917;species;1
53522;53522;;54859;species;1
53523;53523;;55044;species;1
53524;53524;;55871;species;1
53526;53526;;55597;species;1
53527;53527;;55499;species;1
53528;53528;;55196;species;1
53530;53530;;55167;species;1
53531;53531;;54829;species;1
53532;53532;;55176;species;1
53533;53533;;55256;species;1
53534;53534;;55507;species;1
53535;53535;;54957;species;1
53537;53537;;55598;species;1
53539;53539;;55599;species;1
53540;53540;;55600;species;1
53541;53541;;55238;species;1
53542;53542;;55872;species;1
53543;53543;;55601;species;1
53544;53544;;55602;species;1
53545;53545;;55873;species;1
53547;53547;;55171;species;1
53548;53548;;55010;species;1
53549;53549;;54853;species;1
53550;53550;;55320;species;1
53551;53551;;54853;species;1
53552;53552;;55603;species;1
53553;53553;;55497;species;1
53740;53740;;51987;variety;1
53750;53750;;70;subspecies;1
53831;53831;;51478;variety;1
53836;53836;;51478;variety;1
53840;53840;;58;variety;1
53846;53846;;51567;subspecies;1
53859;53859;;51534;variety;1
53875;53875;;172;variety;1
53892;53892;;51446;variety;1
53894;53894;;598;subspecies;1
53924;53924;;51445;variety;1
53935;53935;;50327;subspecies;1
53949;53949;;52226;subspecies;1
53961;53961;;51434;variety;1
53974;53974;;50390;subspecies;1
53981;53981;;331;variety;1
53989;53989;;50341;variety;1
54011;54011;;358;variety;1
54013;54013;;36;subspecies;1
54028;54028;;372;variety;1
54054;54054;;52057;subspecies;1
54061;54061;;50628;subspecies;1
54067;54067;;51975;variety;1
54069;54069;;51724;variety;1
54074;54074;;50212;variety;1
54094;54094;;50293;variety;1
54101;54101;;51191;variety;1
54103;54103;;55;variety;1
54113;54113;;50865;subspecies;1
54138;54138;;53522;variety;1
54143;54143;;50933;subspecies;1
54154;54154;;50199;subspecies;1
54168;54168;;51570;subspecies;1
54172;54172;;50153;subspecies;1
54202;54202;;50716;variety;1
54215;54215;;145;subspecies;1
54231;54231;;50142;variety;1
54241;54241;;398;variety;1
54255;54255;;195;variety;1
54293;54293;;50431;subspecies;1
54312;54312;;50808;form;1
54322;54322;;282;subspecies;1
54323;54323;;50076;subspecies;1
54369;54369;;521;variety;1
54443;54443;;50520;subspecies;1
54481;54481;;501;variety;1
54483;54483;;143;variety;1
54596;54596;;52400;variety;1
54600;54600;;50520;subspecies;1
54724;54726;;55144;species;2
54753;54755;;55933;genus;2
54754;54756;;55933;genus;2
54755;54757;;55934;genus;2
54756;54758;;55935;genus;2
54757;54759;;55936;genus;2
54758;54760;;55937;genus;2
54759;54761;;55938;genus;2
54760;54762;;55936;genus;2
54761;54763;;55934;genus;2
54762;54764;;55939;genus;2
54763;54765;;55936;genus;2
54764;54766;;55940;genus;2
54765;54767;;55934;genus;2
54766;54768;;55941;genus;2
54767;54769;;55942;genus;2
54768;54770;;55943;genus;2
54769;54771;;55944;genus;2
54770;54772;;55938;genus;2
54771;54773;;55938;genus;2
54772;54774;;55936;genus;2
54773;54775;;55945;genus;2
54774;54776;;55946;genus;2
54775;54777;;55947;genus;2
54776;54778;;55948;genus;2
54777;54779;;55934;genus;2
54778;54780;;55949;genus;2
54779;54781;;55950;genus;2
54780;54782;;55951;genus;2
54781;54783;;55952;genus;2
54782;54784;;55936;genus;2
54783;54785;;55953;genus;2
54784;54786;;55937;genus;2
54785;54787;;55950;genus;2
54786;54788;;55954;genus;2
54787;54789;;55955;genus;2
54788;54790;;55937;genus;2
54789;54791;;55956;genus;2
54790;54792;;55957;genus;2
54791;54793;;55940;genus;2
54792;54794;;55948;genus;2
54793;54795;;55936;genus;2
54794;54796;;55958;genus;2
54795;54797;;55959;genus;2
54796;54798;;55950;genus;2
54797;54799;;55960;genus;2
54798;54800;;55961;genus;2
54799;54801;;55950;genus;2
54800;54802;;55962;genus;2
54801;54803;;55959;genus;2
54802;54804;;55934;genus;2
54803;54805;;55934;genus;2
54804;54806;;55955;genus;2
54805;54807;;55934;genus;2
54806;54808;;55962;genus;2
54807;54809;;55960;genus;2
54808;54810;;55936;genus;2
54809;54811;;55959;genus;2
54810;54812;;55963;genus;2
54811;54813;;55934;genus;2
54812;54814;;55964;genus;2
54813;54815;;55933;genus;2
54814;54816;;55938;genus;2
54815;54817;;55936;genus;2
54816;54818;;55948;genus;2
54817;54819;;55965;genus;2
54818;54820;;55965;genus;2
54819;54821;;55938;genus;2
54820;54822;;55950;genus;2
54821;54823;;55936;genus;2
54822;54824;;55936;genus;2
54823;54825;;55966;genus;2
54824;54826;;55967;genus;2
54825;54827;;55968;genus;2
54826;54828;;55969;genus;2
54827;54829;;55970;genus;2
54828;54830;;55971;genus;2
54829;54831;;55940;genus;2
54830;54832;;55972;genus;2
54831;54833;;55950;genus;2
54832;54834;;55950;genus;2
54833;54835;;55973;genus;2
54834;54836;;55974;genus;2
54835;54837;;55975;genus;2
54836;54838;;55953;genus;2
54837;54839;;55936;genus;2
54838;54840;;55933;genus;2
54839;54841;;55936;genus;2
54840;54842;;55959;genus;2
54841;54843;;55960;genus;2
54842;54844;;55976;genus;2
54843;54845;;55943;genus;2
54844;54846;;55977;genus;2
54845;54847;;55934;genus;2
54846;54848;;55935;genus;2
54847;54849;;55968;genus;2
54848;54850;;55968;genus;2
54849;54851;;55978;genus;2
54850;54852;;55938;genus;2
54851;54853;;55948;genus;2
54852;54854;;55950;genus;2
54853;54855;;55959;genus;2
54854;54856;;55967;genus;2
54855;54857;;55950;genus;2
54856;54858;;55934;genus;2
54857;54859;;55962;genus;2
54858;54860;;55948;genus;2
54859;54861;;55934;genus;2
54860;54862;;55953;genus;2
54861;54863;;55936;genus;2
54862;54864;;55950;genus;2
54863;54865;;55960;genus;2
54864;54866;;55979;genus;2
54866;54868;;55981;genus;2
54867;54869;;55982;genus;2
54868;54870;;55950;genus;2
54869;54871;;55936;genus;2
54870;54872;;55950;genus;2
54871;54873;;55936;genus;2
54872;54874;;55983;genus;2
54873;54875;;55984;genus;2
54874;54876;;55985;genus;2
54875;54877;;55950;genus;2
54876;54878;;55950;genus;2
54877;54879;;55934;genus;2
54878;54880;;55934;genus;2
54879;54881;;55936;genus;2
54880;54882;;55986;genus;2
54881;54883;;55935;genus;2
54882;54884;;55987;genus;2
54883;54885;;55987;genus;2
54884;54886;;55951;genus;2
54885;54887;;55959;genus;2
54886;54888;;55975;genus;2
54887;54889;;55961;genus;2
54888;54890;;55959;genus;2
54889;54891;;55936;genus;2
54890;54892;;55988;genus;2
54891;54893;;55936;genus;2
54892;54894;;55989;genus;2
54893;54895;;55990;genus;2
54894;54896;;55934;genus;2
54895;54897;;55936;genus;2
54896;54898;;55991;genus;2
54897;54899;;55938;genus;2
54898;54900;;55936;genus;2
54899;54901;;55992;genus;2
54900;54902;;55933;genus;2
54901;54903;;55973;genus;2
54902;54904;;55948;genus;2
54903;54905;;55950;genus;2
54904;54906;;55953;genus;2
54905;54907;;55933;genus;2
54906;54908;;55993;genus;2
54907;54909;;55994;genus;2
54908;54910;;55937;genus;2
54909;54911;;55950;genus;2
54910;54912;;55972;genus;2
54911;54913;;55940;genus;2
54912;54914;;55934;genus;2
54913;54915;;55953;genus;2
54914;54916;;55950;genus;2
54915;54917;;55950;genus;2
54916;54918;;55995;genus;2
54917;54919;;55937;genus;2
54918;54920;;55976;genus;2
54919;54921;;55959;genus;2
54920;54922;;55934;genus;2
54921;54923;;55936;genus;2
54922;54924;;55996;genus;2
54923;54925;;55936;genus;2
54924;54926;;55950;genus;2
54925;54927;;55940;genus;2
54926;54928;;55940;genus;2
54927;54929;;55934;genus;2
54928;54930;;55985;genus;2
54929;54931;;55934;genus;2
54930;54932;;55946;genus;2
54931;54933;;55945;genus;2
54932;54934;;55934;genus;2
54933;54935;;55933;genus;2
54934;54936;;55997;genus;2
54935;54937;;55935;genus;2
54936;54938;;55998;genus;2
54937;54939;;55936;genus;2
54938;54940;;55950;genus;2
54939;54941;;55933;genus;2
54940;54942;;55950;genus;2
54941;54943;;55934;genus;2
54942;54944;;55988;genus;2
54943;54945;;55999;genus;2
54944;54946;;55968;genus;2
54945;54947;;55989;genus;2
54946;54948;;56000;genus;2
54947;54949;;55951;genus;2
54948;54950;;55934;genus;2
54949;54951;;55984;genus;2
54950;54952;;56001;genus;2
54951;54953;;55934;genus;2
54952;54954;;55962;genus;2
54953;54955;;55962;genus;2
54954;54956;;56002;genus;2
54955;54957;;55940;genus;2
54956;54958;;55988;genus;2
54957;54959;;56003;genus;2
54958;54960;;55950;genus;2
54959;54961;;56004;genus;2
54960;54962;;55987;genus;2
54961;54963;;55950;genus;2
54962;54964;;55950;genus;2
54963;54965;;56005;genus;2
54964;54966;;55950;genus;2
54965;54967;;55988;genus;2
54966;54968;;56006;genus;2
54967;54969;;55987;genus;2
54968;54970;;55950;genus;2
54969;54971;;55934;genus;2
54970;54972;;55972;genus;2
54971;54973;;55950;genus;2
54972;54974;;55961;genus;2
54973;54975;;55962;genus;2
54974;54976;;55934;genus;2
54975;54977;;55948;genus;2
54976;54978;;56007;genus;2
54977;54979;;55974;genus;2
54978;54980;;55934;genus;2
54979;54981;;55955;genus;2
54980;54982;;55936;genus;2
54981;54983;;55950;genus;2
54982;54984;;55939;genus;2
54983;54985;;56008;genus;2
54984;54986;;55987;genus;2
54985;54987;;55950;genus;2
54986;54988;;56009;genus;2
54987;54989;;56010;genus;2
54988;54990;;55934;genus;2
54989;54991;;55936;genus;2
54990;54992;;55986;genus;2
54991;54993;;55959;genus;2
54992;54994;;55970;genus;2
54994;54996;;55934;genus;2
54995;54997;;55988;genus;2
54996;54998;;55935;genus;2
54997;54999;;55960;genus;2
54998;55000;;55945;genus;2
54999;55001;;55950;genus;2
55000;55002;;56011;genus;2
55001;55003;;55987;genus;2
55002;55004;;55950;genus;2
55003;55005;;55950;genus;2
55004;55006;;56012;genus;2
55005;55007;;55936;genus;2
55006;55008;;55959;genus;2
55007;55009;;55959;genus;2
55008;55010;;55936;genus;2
55009;55011;;56013;genus;2
55010;55012;;55934;genus;2
55011;55013;;55950;genus;2
55012;55014;;55933;genus;2
55013;55015;;55981;genus;2
55014;55016;;55936;genus;2
55015;55017;;55962;genus;2
55016;55018;;55936;genus;2
55017;55019;;55950;genus;2
55018;55020;;55988;genus;2
55019;55021;;55936;genus;2
55020;55022;;56014;genus;2
55021;55023;;55938;genus;2
55022;55024;;55950;genus;2
55023;55025;;55981;genus;2
55024;55026;;55983;genus;2
55025;55027;;55973;genus;2
55026;55028;;55936;genus;2
55027;55029;;56015;genus;2
55028;55030;;55936;genus;2
55029;55031;;55934;genus;2
55030;55032;;55950;genus;2
55031;55033;;55950;genus;2
55032;55034;;55935;genus;2
55033;55035;;56016;genus;2
55034;55036;;56017;genus;2
55035;55037;;55973;genus;2
55036;55038;;55936;genus;2
55037;55039;;55934;genus;2
55038;55040;;55933;genus;2
55039;55041;;56018;genus;2
55040;55042;;56019;genus;2
55041;55043;;55950;genus;2
55042;55044;;56020;genus;2
55043;55045;;55996;genus;2
55044;55046;;55936;genus;2
55045;55047;;55955;genus;2
55046;55048;;55934;genus;2
55047;55049;;55934;genus;2
55048;55050;;55950;genus;2
55049;55051;;55936;genus;2
55050;55052;;55950;genus;2
55051;55053;;55968;genus;2
55052;55054;;55959;genus;2
55053;55055;;55996;genus;2
55054;55056;;55942;genus;2
55055;55057;;56021;genus;2
55056;55058;;55953;genus;2
55057;55059;;55999;genus;2
55058;55060;;55938;genus;2
55059;55061;;55952;genus;2
55060;55062;;55933;genus;2
55061;55063;;55974;genus;2
55062;55064;;56022;genus;2
55063;55065;;55950;genus;2
55064;55066;;55936;genus;2
55065;55067;;55972;genus;2
55066;55068;;56023;genus;2
55067;55069;;56024;genus;2
55068;55070;;55950;genus;2
55069;55071;;55934;genus;2
55070;55072;;55934;genus;2
55071;55073;;55950;genus;2
55072;55074;;55978;genus;2
55073;55075;;55948;genus;2
55074;55076;;55950;genus;2
55075;55077;;56025;genus;2
55076;55078;;55950;genus;2
55077;55079;;55992;genus;2
55078;55080;;56026;genus;2
55079;55081;;55969;genus;2
55080;55082;;55937;genus;2
55081;55083;;55965;genus;2
55082;55084;;56027;genus;2
55083;55085;;55965;genus;2
55084;55086;;56020;genus;2
55085;55087;;55993;genus;2
55086;55088;;56021;genus;2
55087;55089;;55975;genus;2
55088;55090;;55952;genus;2
55089;55091;;56020;genus;2
55090;55092;;55938;genus;2
55091;55093;;55940;genus;2
55092;55094;;56028;genus;2
55093;55095;;56029;genus;2
55094;55096;;55946;genus;2
